Name	Symbol
Actinomyopathy-associated syndromic thrombocytopenia	ACTB
Early-onset autoinflammatory syndrome due to A20 haploinsufficiency	TNFAIP3
Female restricted epilepsy with intellectual disability	PCDH19
Transaldolase deficiency	TALDO1
Pseudomyogenic hemangioendothelioma	FOSB
Pseudomyogenic hemangioendothelioma	ACTB
Pseudomyogenic hemangioendothelioma	WWTR1
Pseudomyogenic hemangioendothelioma	SERPINE1
Autosomal dominant spastic paraplegia type 3	ATL1
Autosomal dominant spastic paraplegia type 10	KIF5A
Autosomal dominant spastic paraplegia type 8	WASHC5
Autosomal dominant spastic paraplegia type 6	NIPA1
Autosomal recessive spastic paraplegia type 5A	CYP7B1
Autosomal dominant spastic paraplegia type 4	SPAST
Autosomal dominant spastic paraplegia type 19	SPG19
Autosomal recessive spastic paraplegia type 20	SPART
X-linked spastic paraplegia type 16	SPG16
Autosomal dominant spastic paraplegia type 17	BSCL2
Autosomal recessive spastic paraplegia type 14	SPG14
Autosomal recessive spastic paraplegia type 15	ZFYVE26
Autosomal dominant spastic paraplegia type 12	UBAP1
Autosomal dominant spastic paraplegia type 12	RTN2
Autosomal dominant spastic paraplegia type 13	HSPD1
Autosomal recessive spastic paraplegia type 27	SPG27
Autosomal recessive spastic paraplegia type 28	DDHD1
Autosomal recessive spastic paraplegia type 25	SPG25
Autosomal recessive spastic paraplegia type 26	B4GALNT1
Autosomal recessive spastic paraplegia type 23	DSTYK
Autosomal recessive spastic paraplegia type 23	SPG23
Autosomal recessive spastic paraplegia type 24	SPG24
Autosomal recessive spastic paraplegia type 21	SPG21
Severe congenital myelofibrosis-pancytopenia-intellectual disability-neurologic and ophthalmic abnormalities syndrome	RBSN
Progressive hypotonia-intellectual disability-facial dysmorphism syndrome due to FYVE-defective RBSN	RBSN
X-linked immune dysregulation with inflammatory bowel disease due to ELF4 deficiency	ELF4
Carcinoid syndrome	SDHD
Porphyria due to ALA dehydratase deficiency	ALAD
FRAXE intellectual disability	AFF2
FRAXE intellectual disability	FMR3
FRAXF syndrome	TMEM185A
Bathing suit ichthyosis	TGM1
F12-related hereditary angioedema with normal C1Inh	F12
Hereditary angioedema type 2	SERPING1
Renin-angiotensin-aldosterone system-blocker-induced angioedema	XPNPEP2
Semantic dementia	PSEN1
Semantic dementia	TMEM106B
Semantic dementia	CHMP2B
Semantic dementia	TREM2
Semantic dementia	MAPT
Semantic dementia	GRN
Semantic dementia	C9ORF72
Progressive non-fluent aphasia	TMEM106B
Progressive non-fluent aphasia	PSEN1
Progressive non-fluent aphasia	CHMP2B
Progressive non-fluent aphasia	TREM2
Progressive non-fluent aphasia	VCP
Progressive non-fluent aphasia	MAPT
Progressive non-fluent aphasia	GRN
Progressive non-fluent aphasia	C9ORF72
Neuroendocrine tumor of stomach	ATRX
Myelodysplastic neoplasm with increased blasts type 2	TET2
Myelodysplastic neoplasm with increased blasts type 1	TET2
Hypocalcified amelogenesis imperfecta	FAM83H
Hypocalcified amelogenesis imperfecta	SLC24A4
Hypocalcified amelogenesis imperfecta	ITGB6
Hypocalcified amelogenesis imperfecta	AMTN
Hypoplastic amelogenesis imperfecta	ACP4
Hypoplastic amelogenesis imperfecta	SP6
Hypoplastic amelogenesis imperfecta	RELT
Hypoplastic amelogenesis imperfecta	ENAM
Hypoplastic amelogenesis imperfecta	LAMB3
Hypoplastic amelogenesis imperfecta	ITGB6
Hypoplastic amelogenesis imperfecta	AMBN
Hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism	DLX3
Hypomaturation amelogenesis imperfecta	GPR68
Hypomaturation amelogenesis imperfecta	AMELX
Hypomaturation amelogenesis imperfecta	KLK4
Hypomaturation amelogenesis imperfecta	MMP20
Hypomaturation amelogenesis imperfecta	WDR72
Hypomaturation amelogenesis imperfecta	ODAPH
Hypomaturation amelogenesis imperfecta	SLC24A4
Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	DNM2
Autosomal dominant intermediate Charcot-Marie-Tooth disease type C	YARS1
Autosomal dominant intermediate Charcot-Marie-Tooth disease type D	MPZ
Hereditary angioedema type 1	SERPING1
Mandibuloacral dysplasia associated to MTX2	MTX2
Multiple epiphyseal dysplasia type 7	CANT1
Intermediate collagen VI-related muscular dystrophy	COL6A1
Intermediate collagen VI-related muscular dystrophy	COL6A2
Intermediate collagen VI-related muscular dystrophy	COL6A3
CDK13-related developmental delay-intellectual disability-facial dysmorphism-congenital heart defects syndrome	CDK13
ACys amyloidosis	CST3
Collagen VI-related congenital muscular dystrophy	COL6A1
Collagen VI-related congenital muscular dystrophy	COL6A2
Collagen VI-related congenital muscular dystrophy	COL6A3
"ABeta amyloidosis, Dutch type"	APP
Intermediate DEND syndrome	KCNJ11
Squamous cell carcinoma of the esophagus	WWOX
Squamous cell carcinoma of the esophagus	RNF6
Squamous cell carcinoma of the esophagus	TGFBR2
Squamous cell carcinoma of the esophagus	DLEC1
Well-differentiated liposarcoma	CDK4
Well-differentiated liposarcoma	HMGA2
Well-differentiated liposarcoma	MDM2
Dedifferentiated liposarcoma	CDK4
Dedifferentiated liposarcoma	HMGA2
Dedifferentiated liposarcoma	MDM2
Myxoid/round cell liposarcoma	FUS
Myxoid/round cell liposarcoma	DDIT3
Atypical teratoid rhabdoid tumor	SMARCB1
Benign recurrent intrahepatic cholestasis type 2	ABCB11
Benign recurrent intrahepatic cholestasis type 1	ATP8B1
Hao-Fountain syndrome due to USP7 mutation	USP7
Marfanoid habitus-facial dysmorphism-skeletal abnormality-heart defect syndrome	ABL1
Charcot-Marie-Tooth disease type 4B1	MTMR2
Charcot-Marie-Tooth disease type 4B2	SBF2
Charcot-Marie-Tooth disease type 4A	GDAP1
Autosomal dominant Charcot-Marie-Tooth disease type 2A2	MFN2
Charcot-Marie-Tooth disease type 4D	NDRG1
Charcot-Marie-Tooth disease type 4C	SH3TC2
Charcot-Marie-Tooth disease type 4F	PRX
Charcot-Marie-Tooth disease type 4E	EGR2
Charcot-Marie-Tooth disease type 4H	FGD4
Charcot-Marie-Tooth disease type 4G	HK1
Autosomal dominant Charcot-Marie-Tooth disease type 2F	HSPB1
Autosomal dominant Charcot-Marie-Tooth disease type 2E	NEFL
Autosomal dominant Charcot-Marie-Tooth disease type 2I	MPZ
Autosomal dominant Charcot-Marie-Tooth disease type 2K	GDAP1
Autosomal dominant Charcot-Marie-Tooth disease type 2J	MPZ
Autosomal dominant Charcot-Marie-Tooth disease type 2A1	KIF1B
Autosomal dominant Charcot-Marie-Tooth disease type 2L	HSPB8
Autosomal dominant Charcot-Marie-Tooth disease type 2B	RAB7A
Autosomal dominant Charcot-Marie-Tooth disease type 2C	TRPV4
Autosomal dominant Charcot-Marie-Tooth disease type 2D	GARS1
Ferroportin disease	SLC40A1
Digenic hemochromatosis	HFE
Digenic hemochromatosis	HJV
Digenic hemochromatosis	HAMP
Digenic hemochromatosis	TFR2
Malignant Sertoli-Leydig cell tumor of the ovary	DICER1
Malignant granulosa cell tumor of the ovary	FOXL2
Malignant granulosa cell tumor of the ovary	DICER1
Gynandroblastoma	DICER1
Keratitis fugax hereditaria	NLRP3
Acyl-CoA dehydrogenase 9 deficiency	ACAD9
Cardiac-urogenital syndrome	MYRF
Combined immunodeficiency due to FCHO1 deficiency	FCHO1
SLC40A1-related hemochromatosis	SLC40A1
Craniosynostosis-facial dysmorphism-Chiari-1 malformation-developmental and language delay syndrome	ERF
MYT1L-related developmental delay-intellectual disability-obesity syndrome	MYT1L
Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	IFNGR1
Neurodevelopmental delay-intellectual disability-ataxia-feeding difficulty syndrome	DHX30
Familial isolated hyperparathyroidism	GCM2
Familial isolated hyperparathyroidism	CDC73
Familial isolated hyperparathyroidism	MEN1
Autosomal recessive combined immunodeficiency due to complete IL6ST deficiency	IL6ST
1p36.33 duplication syndrome	ATAD3A
1p36.33 duplication syndrome	ATAD3B
1p36.33 duplication syndrome	ATAD3C
Hyperparathyroidism-jaw tumor syndrome	CDC73
Autosomal dominant combined immunodeficiency due to partial IL6ST deficiency	IL6ST
Autosomal recessive combined immunodeficiency due to partial IL6ST deficiency	IL6ST
PBX1-related congenital anomalies of kidney and urinary tract syndrome	PBX1
Intellectual disability-cupped ears syndrome	POU3F3
Acute megakaryoblastic leukemia in children with Down syndrome	GATA1
Autosomal dominant combined immunodeficiency due to ERBIN deficiency	ERBIN
Autosomal recessive combined immunodeficiency due to IL6R deficiency	IL6R
Isolated permanent neonatal diabetes mellitus	STAT3
Isolated permanent neonatal diabetes mellitus	GCK
Isolated permanent neonatal diabetes mellitus	KCNJ11
Isolated permanent neonatal diabetes mellitus	PDX1
Isolated permanent neonatal diabetes mellitus	INS
Isolated permanent neonatal diabetes mellitus	ABCC8
Transient neonatal diabetes mellitus	ABCC8
Transient neonatal diabetes mellitus	KCNJ11
Transient neonatal diabetes mellitus	HYMAI
Transient neonatal diabetes mellitus	PLAGL1
Transient neonatal diabetes mellitus	ZFP57
CHD4-related neurodevelopmental disorder	CHD4
Digenic Alport syndrome	COL4A3
Digenic Alport syndrome	COL4A4
Digenic Alport syndrome	COL4A5
"Autosomal recessive limb-girdle muscular dystrophy, type 28"	HMGCR
"Congenital insensitivity to pain syndrome, Marsili type"	ZFHX2
Precursor T-cell acute lymphoblastic leukemia	ABL1
Precursor T-cell acute lymphoblastic leukemia	SET
Precursor T-cell acute lymphoblastic leukemia	NUP214
Precursor T-cell acute lymphoblastic leukemia	ZBTB16
Precursor T-cell acute lymphoblastic leukemia	SALL2
Precursor T-cell acute lymphoblastic leukemia	TRA
Precursor T-cell acute lymphoblastic leukemia	BCR
Precursor T-cell acute lymphoblastic leukemia	CDKN2A
Precursor T-cell acute lymphoblastic leukemia	TAL1
Precursor T-cell acute lymphoblastic leukemia	FLT3
Precursor T-cell acute lymphoblastic leukemia	MYC
Precursor T-cell acute lymphoblastic leukemia	STIL
Precursor T-cell acute lymphoblastic leukemia	MYB
Precursor T-cell acute lymphoblastic leukemia	TRB
Precursor T-cell acute lymphoblastic leukemia	TRD
Precursor T-cell acute lymphoblastic leukemia	TRG
Precursor T-cell acute lymphoblastic leukemia	TCL1A
Precursor T-cell acute lymphoblastic leukemia	TLX1
Precursor T-cell acute lymphoblastic leukemia	TLX3
Precursor T-cell acute lymphoblastic leukemia	CNOT3
Precursor T-cell acute lymphoblastic leukemia	MLLT10
Precursor T-cell acute lymphoblastic leukemia	DDX3X
Precursor T-cell acute lymphoblastic leukemia	PICALM
Cone rod dystrophy-short stature syndrome	CFAP410
X-linked combined immunodeficiency due to SASH3 deficiency	SASH3
Jansen-de Vries syndrome	PPM1D
Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency	ECHS1
Glycogen storage disease due to muscle beta-enolase deficiency	ENO3
Developmental delay-overweight-facial dysmorphism-behavioral abnormalities syndrome	SRRM2
Genetic recurrent myoglobinuria	MT-CO1
Genetic recurrent myoglobinuria	MT-CO3
Genetic recurrent myoglobinuria	LPIN1
Genetic recurrent myoglobinuria	OBSCN
Leukocyte adhesion deficiency type II	SLC35C1
Leukocyte adhesion deficiency type III	FERMT3
Ovarioleukodystrophy	EIF2B1
Ovarioleukodystrophy	EIF2B2
Ovarioleukodystrophy	EIF2B3
Ovarioleukodystrophy	EIF2B4
Ovarioleukodystrophy	EIF2B5
Ovarioleukodystrophy	AARS2
Adult-onset progressive leukoencephalopathy-early-onset deafness	KARS1
Cree leukoencephalopathy	EIF2B1
Cree leukoencephalopathy	EIF2B2
Cree leukoencephalopathy	EIF2B3
Cree leukoencephalopathy	EIF2B4
Cree leukoencephalopathy	EIF2B5
Ravine syndrome	SLC7A2-IT1
Periodic fever-immunodeficiency-thrombocytopenia syndrome	WDR1
Resistance to thyrotropin-releasing hormone syndrome	TRHR
Leukocyte adhesion deficiency type I	ITGB2
Genetic central precocious puberty in male	MKRN3
Genetic central precocious puberty in male	DLK1
Genetic central precocious puberty in male	KISS1R
Genetic central precocious puberty in male	KISS1
Genetic central precocious puberty in female	MKRN3
Genetic central precocious puberty in female	DLK1
Genetic central precocious puberty in female	KISS1R
Neuronal intestinal pseudoobstruction	FLNA
Developmental delay-language impairment-dopa responsive dystonia-parkinsonism syndrome due to a NR4A2 point mutation	NR4A2
LIG4 syndrome	XRCC4
LIG4 syndrome	LIG4
Orofacial clefting-cardiac anomalies-facial dysmorphism syndrome	AMOTL1
Turcot syndrome with polyposis	APC
Phelan-McDermid syndrome due to SHANK3 mutation	SHANK3
Familial gestational hyperthyroidism	TSHR
Phelan-McDermid syndrome due to 22q13.3 deletion	SHANK3
Microcephaly-hearing loss-facial dysmorphism-intellectual disability syndrome	SPOP
Macrocephaly-congenital heart disease-facial dysmorphism-intellectual disability syndrome	SPOP
Neurodevelopmental disorder-brain malformation-facial dysmorphism-brachydactyly syndrome	HNRNPR
Congenital muscular dystrophy-cataract-intellectual disability syndrome	INPP5K
Neurodevelopmental delay-intellectual disability-skeletal defects syndrome	HNRNPH2
Subcortical band heterotopia	DCX
Subcortical band heterotopia	PAFAH1B1
Subcortical band heterotopia	EML1
Oligodontia	SUMO1
Oligodontia	AXIN2
Oligodontia	EDA
Oligodontia	EDARADD
Oligodontia	FGFR1
Oligodontia	IRF6
Oligodontia	WNT10A
Oligodontia	MSX1
Oligodontia	PAX9
Oligodontia	TGFA
Oligodontia	LRP6
Oligodontia	WNT10B
Hemimegalencephaly	PIK3CA
Hemimegalencephaly	AKT3
Hemimegalencephaly	MTOR
Wormian bones-micrognathia-abnormal dentition-progeroid syndrome	LEMD2
Haddad syndrome	PHOX2B
Haddad syndrome	RET
Haddad syndrome	ASCL1
Oculootodental syndrome	FGF3
Oculootodental syndrome	FADD
Multiple congenital anomalies-neurodevelopmental delay-ocular abnormalities syndrome	PRR12
PEHO-like syndrome	CCDC88A
Familial porencephaly	COL4A1
Familial porencephaly	COL4A2
Familial porencephaly	COLGALT1
Sensorineural hearing loss-spastic quadriplegia-intellectual disability syndrome	AFG2B
Cohen-Gibson syndrome	EED
PRC-2 complex-related overgrowth spectrum	EED
PRC-2 complex-related overgrowth spectrum	EZH2
PRC-2 complex-related overgrowth spectrum	SUZ12
Facial dysmorphism-global developmental delay-hypotonia-polymicrogyria syndrome	RAC3
Imagawa-Matsumoto syndrome	SUZ12
Harderoporphyria	CPOX
Dentin dysplasia type I	SSUH2
Dentin dysplasia type I	DSPP
Dentin dysplasia type I	VPS4B
Intrauterine growth retardation-micrognathia-short stature-facial dysmorphism-rhizomelic shortening syndrome	ARCN1
Dentin dysplasia type II	DSPP
COQ7-related distal hereditary motor neuropathy	COQ7
Combined immunodeficiency-megaloblastic anemia due to methylenetetrahydrofolate dehydrogenase 1 deficiency	MTHFD1
Cleft velum	GRHL3
Cleft velum	UBB
Bifid uvula	UBB
Bifid uvula	GRHL3
Early-onset immune dysregulation with autoimmunity due to DOCK11 partial deficiency	DOCK11
Autosomal recessive spastic paraplegia type 82	PCYT2
Autosomal recessive spastic paraplegia type 83	HPDL
Autosomal recessive spastic paraplegia type 84	PI4KA
Autosomal recessive spastic paraplegia type 85	RNF170
Autosomal dominant spastic paraplegia type 80	UBAP1
Spinocerebellar ataxia type 49	SAMD9L
Spinocerebellar ataxia type 48	STUB1
Spinocerebellar ataxia type 44	GRM1
Autosomal recessive spastic paraplegia type 87	TMEM63C
Autosomal recessive spastic paraplegia type 86	ABHD16A
Mitchell Syndrome	ACOX1
Autosomal recessive myosin storage myopathy	MYH7
Autosomal dominant myosin storage myopathy	MYH7
SMARCA2-related blepharophimosis-intellectual disability syndrome	SMARCA2
Vascular Ehlers-Danlos-polymicrogyria syndrome	COL3A1
B-lymphoblastic leukemia/lymphoma with t(17;19)	HLF
B-lymphoblastic leukemia/lymphoma with t(17;19)	TCF3
Autosomal recessive hyper-IgE syndrome due to ZNF341 deficiency	ZNF341
B-lymphoblastic leukemia/lymphoma with t(7;9)(q11.2;p13.2)	PAX5
B-lymphoblastic leukemia/lymphoma with t(7;9)(q11.2;p13.2)	AUTS2
Infantile neurodegeneration-progressive spasticity-intellectual disability-white matter lesions syndrome	HPDL
Neurodevelopmental delay-hypotonia-cerebellar ataxia-cardiac conduction defects syndrome	EXOSC5
Perrault syndrome type 2	CLPP
Perrault syndrome type 2	ERAL1
Perrault syndrome type 2	HARS2
Perrault syndrome type 2	HSD17B4
Perrault syndrome type 2	LARS2
Perrault syndrome type 2	TWNK
Perrault syndrome type 2	GGPS1
Perrault syndrome type 2	RMND1
Autosomal recessive ataxia due to PEX2 deficiency	PEX2
Autosomal recessive ataxia due to PEX16 deficiency	PEX16
Perrault syndrome type 1	CLPP
Perrault syndrome type 1	ERAL1
Perrault syndrome type 1	HARS2
Perrault syndrome type 1	HSD17B4
Perrault syndrome type 1	LARS2
Perrault syndrome type 1	TWNK
Perrault syndrome type 1	GGPS1
Perrault syndrome type 1	RMND1
Autosomal dominant intellectual disability-craniofacial dysmorphism-macrocephaly-hypotonia syndrome due to H1-4 mutation	H1-4
PUM1-related cerebellar ataxia	PUM1
Fragile X-associated primary ovarian insufficiency	FMR1
CHD8 overgrowth syndrome	CHD8
Familial hyperaldosteronism type IV	CACNA1H
"Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type"	B3GALT6
EXOC6B-related spondyloepimetaphyseal dysplasia with joint laxity	EXOC6B
Mesomelic dysplasia-digital anomalies-intellectual disability syndrome	AFF3
SLC12A2-related autosomal recessive neonatal-developmental delay-intellectual disability-feeding difficulty-sensorineural deafness syndrome	SLC12A2
SLC12A2-related autosomal dominant infantile-developmental delay-intellectual disability-sensorineural deafness syndrome	SLC12A2
KDM3B-related intellectual disability-facial dysmorphism-short stature syndrome	KDM3B
Intellectual disability-early-onset cataract-microcephaly syndrome	COPB1
CPE-related Prader-Willi-like syndrome	CPE
Lethal pontocerebellar hypoplasia-hypotonia-respiratory insufficiency syndrome due to biallelic deletions in the ATAD3 gene cluster	ATAD3A
Lethal pontocerebellar hypoplasia-hypotonia-respiratory insufficiency syndrome due to a point mutation	ATAD3A
Fibrosis-neurodegeneration-cerebral angiomatosis syndrome	NHLRC2
